paper,name1,gs_email1,name2,gs_email2
ISCA_17_001,"Swing, Andy",,"Wang, Walter",
ISCA_17_001,"Swing, Andy",,"Wilcox, Eric",@dri.edu
ISCA_17_001,"Swing, Andy",,"Yoon, Doe Hyun",@google.com
ISCA_17_001,"Tan, Mercedes",,"Jouppi, Norman P.",
ISCA_17_001,"Tan, Mercedes",,"Young, Cliff",
ISCA_17_001,"Tan, Mercedes",,"Patil, Nishant",
ISCA_17_001,"Tan, Mercedes",,"Patterson, David",@cs.berkeley.edu
ISCA_17_001,"Tan, Mercedes",,"Agrawal, Gaurav",@google.com
ISCA_17_001,"Tan, Mercedes",,"Bajwa, Raminder",
ISCA_17_001,"Tan, Mercedes",,"Bates, Sarah",
ISCA_17_001,"Tan, Mercedes",,"Bhatia, Suresh",@uq.edu.au
ISCA_17_001,"Tan, Mercedes",,"Boden, Nan",
ISCA_17_001,"Tan, Mercedes",,"Borchers, Al",
ISCA_17_001,"Tan, Mercedes",,"Boyle, Rick",
ISCA_17_001,"Tan, Mercedes",,"Cantin, Pierre-Luc",
ISCA_17_001,"Tan, Mercedes",,"Chao, Clifford",
ISCA_17_001,"Tan, Mercedes",,"Clark, Chris",
ISCA_17_001,"Tan, Mercedes",,"Coriell, Jeremy",
ISCA_17_001,"Tan, Mercedes",,"Daley, Mike",
ISCA_17_001,"Tan, Mercedes",,"Dau, Matt",
ISCA_17_001,"Tan, Mercedes",,"Dean, Jeffrey",@google.com
ISCA_17_001,"Tan, Mercedes",,"Gelb, Ben",
ISCA_17_001,"Tan, Mercedes",,"Ghaemmaghami, Tara Vazir",
ISCA_17_001,"Tan, Mercedes",,"Gottipati, Rajendra",
ISCA_17_001,"Tan, Mercedes",,"Gulland, William",
ISCA_17_001,"Tan, Mercedes",,"Hagmann, Robert",
ISCA_17_001,"Tan, Mercedes",,"Ho, C. Richard",
ISCA_17_001,"Tan, Mercedes",,"Hogberg, Doug",
ISCA_17_001,"Tan, Mercedes",,"Hu, John",
ISCA_17_001,"Tan, Mercedes",,"Hundt, Robert",@google.com
ISCA_17_001,"Tan, Mercedes",,"Hurt, Dan",
ISCA_17_001,"Tan, Mercedes",,"Ibarz, Julian",@google.com
ISCA_17_001,"Tan, Mercedes",,"Jaffey, Aaron",
ISCA_17_001,"Tan, Mercedes",,"Jaworski, Alek",
ISCA_17_001,"Tan, Mercedes",,"Kaplan, Alexander",
ISCA_17_001,"Tan, Mercedes",,"Khaitan, Harshit",
ISCA_17_001,"Tan, Mercedes",,"Killebrew, Daniel",
ISCA_17_001,"Tan, Mercedes",,"Koch, Andy",
ISCA_17_001,"Tan, Mercedes",,"Kumar, Naveen",
ISCA_17_001,"Tan, Mercedes",,"Lacy, Steve",
ISCA_17_001,"Tan, Mercedes",,"Laudon, James",
ISCA_17_001,"Tan, Mercedes",,"Law, James",
ISCA_17_001,"Tan, Mercedes",,"Le, Diemthu",
ISCA_17_001,"Tan, Mercedes",,"Leary, Chris",
ISCA_17_001,"Tan, Mercedes",,"Liu, Zhuyuan",
ISCA_17_001,"Tan, Mercedes",,"Lucke, Kyle",
ISCA_17_001,"Tan, Mercedes",,"Lundin, Alan",
ISCA_17_001,"Tan, Mercedes",,"Mackean, Gordon",
ISCA_17_001,"Tan, Mercedes",,"Maggiore, Adriana",
ISCA_17_001,"Tan, Mercedes",,"Mahony, Maire",
ISCA_17_001,"Tan, Mercedes",,"Miller, Kieran",
ISCA_17_001,"Tan, Mercedes",,"Nagarajan, Rahul",
ISCA_17_001,"Tan, Mercedes",,"Narayanaswami, Ravi",
ISCA_17_001,"Tan, Mercedes",,"Ni, Ray",
ISCA_17_001,"Tan, Mercedes",,"Nix, Kathy",
ISCA_17_001,"Tan, Mercedes",,"Norrie, Thomas",
ISCA_17_001,"Tan, Mercedes",,"Omernick, Mark",
ISCA_17_001,"Tan, Mercedes",,"Penukonda, Narayana",
ISCA_17_001,"Tan, Mercedes",,"Phelps, Andy",
ISCA_17_001,"Tan, Mercedes",,"Ross, Jonathan",
ISCA_17_001,"Tan, Mercedes",,"Ross, Matt",
ISCA_17_001,"Tan, Mercedes",,"Salek, Amir",@google.com
ISCA_17_001,"Tan, Mercedes",,"Samadiani, Emad",
ISCA_17_001,"Tan, Mercedes",,"Severn, Chris",
ISCA_17_001,"Tan, Mercedes",,"Sizikov, Gregory",
ISCA_17_001,"Tan, Mercedes",,"Snelham, Matthew",
ISCA_17_001,"Tan, Mercedes",,"Souter, Jed",
ISCA_17_001,"Tan, Mercedes",,"Steinberg, Dan",
ISCA_17_001,"Tan, Mercedes",,"Swing, Andy",
ISCA_17_001,"Tan, Mercedes",,"Thorson, Gregory",
ISCA_17_001,"Tan, Mercedes",,"Tian, Bo",
ISCA_17_001,"Tan, Mercedes",,"Toma, Horia",
ISCA_17_001,"Tan, Mercedes",,"Tuttle, Erick",
ISCA_17_001,"Tan, Mercedes",,"Vasudevan, Vijay",@cs.cmu.edu
ISCA_17_001,"Tan, Mercedes",,"Walter, Richard",
ISCA_17_001,"Tan, Mercedes",,"Wang, Walter",
ISCA_17_001,"Tan, Mercedes",,"Wilcox, Eric",@dri.edu
ISCA_17_001,"Tan, Mercedes",,"Yoon, Doe Hyun",@google.com
ISCA_17_001,"Thorson, Gregory",,"Jouppi, Norman P.",
ISCA_17_001,"Thorson, Gregory",,"Young, Cliff",
ISCA_17_001,"Thorson, Gregory",,"Patil, Nishant",
ISCA_17_001,"Thorson, Gregory",,"Patterson, David",@cs.berkeley.edu
ISCA_17_001,"Thorson, Gregory",,"Agrawal, Gaurav",@google.com
ISCA_17_001,"Thorson, Gregory",,"Bajwa, Raminder",
ISCA_17_001,"Thorson, Gregory",,"Bates, Sarah",
ISCA_17_001,"Thorson, Gregory",,"Bhatia, Suresh",@uq.edu.au
ISCA_17_001,"Thorson, Gregory",,"Boden, Nan",
ISCA_17_001,"Thorson, Gregory",,"Borchers, Al",
ISCA_17_001,"Thorson, Gregory",,"Boyle, Rick",
ISCA_17_001,"Thorson, Gregory",,"Cantin, Pierre-Luc",
ISCA_17_001,"Thorson, Gregory",,"Chao, Clifford",
ISCA_17_001,"Thorson, Gregory",,"Clark, Chris",
ISCA_17_001,"Thorson, Gregory",,"Coriell, Jeremy",
ISCA_17_001,"Thorson, Gregory",,"Daley, Mike",
ISCA_17_001,"Thorson, Gregory",,"Dau, Matt",
ISCA_17_001,"Thorson, Gregory",,"Dean, Jeffrey",@google.com
ISCA_17_001,"Thorson, Gregory",,"Gelb, Ben",
ISCA_17_001,"Thorson, Gregory",,"Ghaemmaghami, Tara Vazir",
ISCA_17_001,"Thorson, Gregory",,"Gottipati, Rajendra",
ISCA_17_001,"Thorson, Gregory",,"Gulland, William",
ISCA_17_001,"Thorson, Gregory",,"Hagmann, Robert",
ISCA_17_001,"Thorson, Gregory",,"Ho, C. Richard",
ISCA_17_001,"Thorson, Gregory",,"Hogberg, Doug",
ISCA_17_001,"Thorson, Gregory",,"Hu, John",
ISCA_17_001,"Thorson, Gregory",,"Hundt, Robert",@google.com
ISCA_17_001,"Thorson, Gregory",,"Hurt, Dan",
ISCA_17_001,"Thorson, Gregory",,"Ibarz, Julian",@google.com
ISCA_17_001,"Thorson, Gregory",,"Jaffey, Aaron",
ISCA_17_001,"Thorson, Gregory",,"Jaworski, Alek",
ISCA_17_001,"Thorson, Gregory",,"Kaplan, Alexander",
ISCA_17_001,"Thorson, Gregory",,"Khaitan, Harshit",
ISCA_17_001,"Thorson, Gregory",,"Killebrew, Daniel",
ISCA_17_001,"Thorson, Gregory",,"Koch, Andy",
ISCA_17_001,"Thorson, Gregory",,"Kumar, Naveen",
ISCA_17_001,"Thorson, Gregory",,"Lacy, Steve",
ISCA_17_001,"Thorson, Gregory",,"Laudon, James",
ISCA_17_001,"Thorson, Gregory",,"Law, James",
ISCA_17_001,"Thorson, Gregory",,"Le, Diemthu",
ISCA_17_001,"Thorson, Gregory",,"Leary, Chris",
ISCA_17_001,"Thorson, Gregory",,"Liu, Zhuyuan",
ISCA_17_001,"Thorson, Gregory",,"Lucke, Kyle",
ISCA_17_001,"Thorson, Gregory",,"Lundin, Alan",
ISCA_17_001,"Thorson, Gregory",,"Mackean, Gordon",
ISCA_17_001,"Thorson, Gregory",,"Maggiore, Adriana",
ISCA_17_001,"Thorson, Gregory",,"Mahony, Maire",
ISCA_17_001,"Thorson, Gregory",,"Miller, Kieran",
ISCA_17_001,"Thorson, Gregory",,"Nagarajan, Rahul",
ISCA_17_001,"Thorson, Gregory",,"Narayanaswami, Ravi",
ISCA_17_001,"Thorson, Gregory",,"Ni, Ray",
ISCA_17_001,"Thorson, Gregory",,"Nix, Kathy",
ISCA_17_001,"Thorson, Gregory",,"Norrie, Thomas",
ISCA_17_001,"Thorson, Gregory",,"Omernick, Mark",
ISCA_17_001,"Thorson, Gregory",,"Penukonda, Narayana",
ISCA_17_001,"Thorson, Gregory",,"Phelps, Andy",
ISCA_17_001,"Thorson, Gregory",,"Ross, Jonathan",
ISCA_17_001,"Thorson, Gregory",,"Ross, Matt",
ISCA_17_001,"Thorson, Gregory",,"Salek, Amir",@google.com
ISCA_17_001,"Thorson, Gregory",,"Samadiani, Emad",
ISCA_17_001,"Thorson, Gregory",,"Severn, Chris",
ISCA_17_001,"Thorson, Gregory",,"Sizikov, Gregory",
ISCA_17_001,"Thorson, Gregory",,"Snelham, Matthew",
ISCA_17_001,"Thorson, Gregory",,"Souter, Jed",
ISCA_17_001,"Thorson, Gregory",,"Steinberg, Dan",
ISCA_17_001,"Thorson, Gregory",,"Swing, Andy",
ISCA_17_001,"Thorson, Gregory",,"Tan, Mercedes",
ISCA_17_001,"Thorson, Gregory",,"Tian, Bo",
ISCA_17_001,"Thorson, Gregory",,"Toma, Horia",
ISCA_17_001,"Thorson, Gregory",,"Tuttle, Erick",
ISCA_17_001,"Thorson, Gregory",,"Vasudevan, Vijay",@cs.cmu.edu
ISCA_17_001,"Thorson, Gregory",,"Walter, Richard",
ISCA_17_001,"Thorson, Gregory",,"Wang, Walter",
ISCA_17_001,"Thorson, Gregory",,"Wilcox, Eric",@dri.edu
ISCA_17_001,"Thorson, Gregory",,"Yoon, Doe Hyun",@google.com
ISCA_17_001,"Tian, Bo",,"Jouppi, Norman P.",
ISCA_17_001,"Tian, Bo",,"Young, Cliff",
ISCA_17_001,"Tian, Bo",,"Patil, Nishant",
ISCA_17_001,"Tian, Bo",,"Patterson, David",@cs.berkeley.edu
ISCA_17_001,"Tian, Bo",,"Agrawal, Gaurav",@google.com
ISCA_17_001,"Tian, Bo",,"Bajwa, Raminder",
ISCA_17_001,"Tian, Bo",,"Bates, Sarah",
ISCA_17_001,"Tian, Bo",,"Bhatia, Suresh",@uq.edu.au
ISCA_17_001,"Tian, Bo",,"Boden, Nan",
ISCA_17_001,"Tian, Bo",,"Borchers, Al",
ISCA_17_001,"Tian, Bo",,"Boyle, Rick",
ISCA_17_001,"Tian, Bo",,"Cantin, Pierre-Luc",
ISCA_17_001,"Tian, Bo",,"Chao, Clifford",
ISCA_17_001,"Tian, Bo",,"Clark, Chris",
ISCA_17_001,"Tian, Bo",,"Coriell, Jeremy",
ISCA_17_001,"Tian, Bo",,"Daley, Mike",
ISCA_17_001,"Tian, Bo",,"Dau, Matt",
ISCA_17_001,"Tian, Bo",,"Dean, Jeffrey",@google.com
ISCA_17_001,"Tian, Bo",,"Gelb, Ben",
ISCA_17_001,"Tian, Bo",,"Ghaemmaghami, Tara Vazir",
ISCA_17_001,"Tian, Bo",,"Gottipati, Rajendra",
ISCA_17_001,"Tian, Bo",,"Gulland, William",
ISCA_17_001,"Tian, Bo",,"Hagmann, Robert",
ISCA_17_001,"Tian, Bo",,"Ho, C. Richard",
ISCA_17_001,"Tian, Bo",,"Hogberg, Doug",
ISCA_17_001,"Tian, Bo",,"Hu, John",
ISCA_17_001,"Tian, Bo",,"Hundt, Robert",@google.com
ISCA_17_001,"Tian, Bo",,"Hurt, Dan",
ISCA_17_001,"Tian, Bo",,"Ibarz, Julian",@google.com
ISCA_17_001,"Tian, Bo",,"Jaffey, Aaron",
ISCA_17_001,"Tian, Bo",,"Jaworski, Alek",
ISCA_17_001,"Tian, Bo",,"Kaplan, Alexander",
ISCA_17_001,"Tian, Bo",,"Khaitan, Harshit",
ISCA_17_001,"Tian, Bo",,"Killebrew, Daniel",
ISCA_17_001,"Tian, Bo",,"Koch, Andy",
ISCA_17_001,"Tian, Bo",,"Kumar, Naveen",
ISCA_17_001,"Tian, Bo",,"Lacy, Steve",
ISCA_17_001,"Tian, Bo",,"Laudon, James",
ISCA_17_001,"Tian, Bo",,"Law, James",
ISCA_17_001,"Tian, Bo",,"Le, Diemthu",
ISCA_17_001,"Tian, Bo",,"Leary, Chris",
ISCA_17_001,"Tian, Bo",,"Liu, Zhuyuan",
ISCA_17_001,"Tian, Bo",,"Lucke, Kyle",
ISCA_17_001,"Tian, Bo",,"Lundin, Alan",
ISCA_17_001,"Tian, Bo",,"Mackean, Gordon",
ISCA_17_001,"Tian, Bo",,"Maggiore, Adriana",
ISCA_17_001,"Tian, Bo",,"Mahony, Maire",
ISCA_17_001,"Tian, Bo",,"Miller, Kieran",
ISCA_17_001,"Tian, Bo",,"Nagarajan, Rahul",
ISCA_17_001,"Tian, Bo",,"Narayanaswami, Ravi",
ISCA_17_001,"Tian, Bo",,"Ni, Ray",
ISCA_17_001,"Tian, Bo",,"Nix, Kathy",
ISCA_17_001,"Tian, Bo",,"Norrie, Thomas",
ISCA_17_001,"Tian, Bo",,"Omernick, Mark",
ISCA_17_001,"Tian, Bo",,"Penukonda, Narayana",
ISCA_17_001,"Tian, Bo",,"Phelps, Andy",
ISCA_17_001,"Tian, Bo",,"Ross, Jonathan",
ISCA_17_001,"Tian, Bo",,"Ross, Matt",
ISCA_17_001,"Tian, Bo",,"Salek, Amir",@google.com
ISCA_17_001,"Tian, Bo",,"Samadiani, Emad",
ISCA_17_001,"Tian, Bo",,"Severn, Chris",
ISCA_17_001,"Tian, Bo",,"Sizikov, Gregory",
ISCA_17_001,"Tian, Bo",,"Snelham, Matthew",
ISCA_17_001,"Tian, Bo",,"Souter, Jed",
ISCA_17_001,"Tian, Bo",,"Steinberg, Dan",
ISCA_17_001,"Tian, Bo",,"Swing, Andy",
ISCA_17_001,"Tian, Bo",,"Tan, Mercedes",
ISCA_17_001,"Tian, Bo",,"Thorson, Gregory",
ISCA_17_001,"Tian, Bo",,"Toma, Horia",
ISCA_17_001,"Tian, Bo",,"Tuttle, Erick",
ISCA_17_001,"Tian, Bo",,"Vasudevan, Vijay",@cs.cmu.edu
ISCA_17_001,"Tian, Bo",,"Walter, Richard",
ISCA_17_001,"Tian, Bo",,"Wang, Walter",
ISCA_17_001,"Tian, Bo",,"Wilcox, Eric",@dri.edu
ISCA_17_001,"Tian, Bo",,"Yoon, Doe Hyun",@google.com
ISCA_17_001,"Toma, Horia",,"Jouppi, Norman P.",
ISCA_17_001,"Toma, Horia",,"Young, Cliff",
ISCA_17_001,"Toma, Horia",,"Patil, Nishant",
ISCA_17_001,"Toma, Horia",,"Patterson, David",@cs.berkeley.edu
ISCA_17_001,"Toma, Horia",,"Agrawal, Gaurav",@google.com
ISCA_17_001,"Toma, Horia",,"Bajwa, Raminder",
ISCA_17_001,"Toma, Horia",,"Bates, Sarah",
ISCA_17_001,"Toma, Horia",,"Bhatia, Suresh",@uq.edu.au
ISCA_17_001,"Toma, Horia",,"Boden, Nan",
ISCA_17_001,"Toma, Horia",,"Borchers, Al",
ISCA_17_001,"Toma, Horia",,"Boyle, Rick",
ISCA_17_001,"Toma, Horia",,"Cantin, Pierre-Luc",
ISCA_17_001,"Toma, Horia",,"Chao, Clifford",
ISCA_17_001,"Toma, Horia",,"Clark, Chris",
ISCA_17_001,"Toma, Horia",,"Coriell, Jeremy",
ISCA_17_001,"Toma, Horia",,"Daley, Mike",
ISCA_17_001,"Toma, Horia",,"Dau, Matt",
ISCA_17_001,"Toma, Horia",,"Dean, Jeffrey",@google.com
ISCA_17_001,"Toma, Horia",,"Gelb, Ben",
ISCA_17_001,"Toma, Horia",,"Ghaemmaghami, Tara Vazir",
ISCA_17_001,"Toma, Horia",,"Gottipati, Rajendra",
ISCA_17_001,"Toma, Horia",,"Gulland, William",
ISCA_17_001,"Toma, Horia",,"Hagmann, Robert",
ISCA_17_001,"Toma, Horia",,"Ho, C. Richard",
ISCA_17_001,"Toma, Horia",,"Hogberg, Doug",
ISCA_17_001,"Toma, Horia",,"Hu, John",
ISCA_17_001,"Toma, Horia",,"Hundt, Robert",@google.com
ISCA_17_001,"Toma, Horia",,"Hurt, Dan",
ISCA_17_001,"Toma, Horia",,"Ibarz, Julian",@google.com
ISCA_17_001,"Toma, Horia",,"Jaffey, Aaron",
ISCA_17_001,"Toma, Horia",,"Jaworski, Alek",
ISCA_17_001,"Toma, Horia",,"Kaplan, Alexander",
ISCA_17_001,"Toma, Horia",,"Khaitan, Harshit",
ISCA_17_001,"Toma, Horia",,"Killebrew, Daniel",
ISCA_17_001,"Toma, Horia",,"Koch, Andy",
ISCA_17_001,"Toma, Horia",,"Kumar, Naveen",
ISCA_17_001,"Toma, Horia",,"Lacy, Steve",
ISCA_17_001,"Toma, Horia",,"Laudon, James",
ISCA_17_001,"Toma, Horia",,"Law, James",
ISCA_17_001,"Toma, Horia",,"Le, Diemthu",
ISCA_17_001,"Toma, Horia",,"Leary, Chris",
ISCA_17_001,"Toma, Horia",,"Liu, Zhuyuan",
ISCA_17_001,"Toma, Horia",,"Lucke, Kyle",
ISCA_17_001,"Toma, Horia",,"Lundin, Alan",
ISCA_17_001,"Toma, Horia",,"Mackean, Gordon",
ISCA_17_001,"Toma, Horia",,"Maggiore, Adriana",
ISCA_17_001,"Toma, Horia",,"Mahony, Maire",
ISCA_17_001,"Toma, Horia",,"Miller, Kieran",
ISCA_17_001,"Toma, Horia",,"Nagarajan, Rahul",
ISCA_17_001,"Toma, Horia",,"Narayanaswami, Ravi",
ISCA_17_001,"Toma, Horia",,"Ni, Ray",
ISCA_17_001,"Toma, Horia",,"Nix, Kathy",
ISCA_17_001,"Toma, Horia",,"Norrie, Thomas",
ISCA_17_001,"Toma, Horia",,"Omernick, Mark",
ISCA_17_001,"Toma, Horia",,"Penukonda, Narayana",
ISCA_17_001,"Toma, Horia",,"Phelps, Andy",
ISCA_17_001,"Toma, Horia",,"Ross, Jonathan",
ISCA_17_001,"Toma, Horia",,"Ross, Matt",
ISCA_17_001,"Toma, Horia",,"Salek, Amir",@google.com
ISCA_17_001,"Toma, Horia",,"Samadiani, Emad",
ISCA_17_001,"Toma, Horia",,"Severn, Chris",
ISCA_17_001,"Toma, Horia",,"Sizikov, Gregory",
ISCA_17_001,"Toma, Horia",,"Snelham, Matthew",
ISCA_17_001,"Toma, Horia",,"Souter, Jed",
ISCA_17_001,"Toma, Horia",,"Steinberg, Dan",
ISCA_17_001,"Toma, Horia",,"Swing, Andy",
ISCA_17_001,"Toma, Horia",,"Tan, Mercedes",
ISCA_17_001,"Toma, Horia",,"Thorson, Gregory",
ISCA_17_001,"Toma, Horia",,"Tian, Bo",
ISCA_17_001,"Toma, Horia",,"Tuttle, Erick",
ISCA_17_001,"Toma, Horia",,"Vasudevan, Vijay",@cs.cmu.edu
ISCA_17_001,"Toma, Horia",,"Walter, Richard",
ISCA_17_001,"Toma, Horia",,"Wang, Walter",
ISCA_17_001,"Toma, Horia",,"Wilcox, Eric",@dri.edu
ISCA_17_001,"Toma, Horia",,"Yoon, Doe Hyun",@google.com
ISCA_17_001,"Tuttle, Erick",,"Jouppi, Norman P.",
ISCA_17_001,"Tuttle, Erick",,"Young, Cliff",
ISCA_17_001,"Tuttle, Erick",,"Patil, Nishant",
ISCA_17_001,"Tuttle, Erick",,"Patterson, David",@cs.berkeley.edu
ISCA_17_001,"Tuttle, Erick",,"Agrawal, Gaurav",@google.com
ISCA_17_001,"Tuttle, Erick",,"Bajwa, Raminder",
ISCA_17_001,"Tuttle, Erick",,"Bates, Sarah",
ISCA_17_001,"Tuttle, Erick",,"Bhatia, Suresh",@uq.edu.au
ISCA_17_001,"Tuttle, Erick",,"Boden, Nan",
ISCA_17_001,"Tuttle, Erick",,"Borchers, Al",
ISCA_17_001,"Tuttle, Erick",,"Boyle, Rick",
ISCA_17_001,"Tuttle, Erick",,"Cantin, Pierre-Luc",
ISCA_17_001,"Tuttle, Erick",,"Chao, Clifford",
ISCA_17_001,"Tuttle, Erick",,"Clark, Chris",
ISCA_17_001,"Tuttle, Erick",,"Coriell, Jeremy",
ISCA_17_001,"Tuttle, Erick",,"Daley, Mike",
ISCA_17_001,"Tuttle, Erick",,"Dau, Matt",
ISCA_17_001,"Tuttle, Erick",,"Dean, Jeffrey",@google.com
ISCA_17_001,"Tuttle, Erick",,"Gelb, Ben",
ISCA_17_001,"Tuttle, Erick",,"Ghaemmaghami, Tara Vazir",
ISCA_17_001,"Tuttle, Erick",,"Gottipati, Rajendra",
ISCA_17_001,"Tuttle, Erick",,"Gulland, William",
ISCA_17_001,"Tuttle, Erick",,"Hagmann, Robert",
ISCA_17_001,"Tuttle, Erick",,"Ho, C. Richard",
ISCA_17_001,"Tuttle, Erick",,"Hogberg, Doug",
ISCA_17_001,"Tuttle, Erick",,"Hu, John",
ISCA_17_001,"Tuttle, Erick",,"Hundt, Robert",@google.com
ISCA_17_001,"Tuttle, Erick",,"Hurt, Dan",
ISCA_17_001,"Tuttle, Erick",,"Ibarz, Julian",@google.com
ISCA_17_001,"Tuttle, Erick",,"Jaffey, Aaron",
ISCA_17_001,"Tuttle, Erick",,"Jaworski, Alek",
ISCA_17_001,"Tuttle, Erick",,"Kaplan, Alexander",
ISCA_17_001,"Tuttle, Erick",,"Khaitan, Harshit",
ISCA_17_001,"Tuttle, Erick",,"Killebrew, Daniel",
ISCA_17_001,"Tuttle, Erick",,"Koch, Andy",
ISCA_17_001,"Tuttle, Erick",,"Kumar, Naveen",
ISCA_17_001,"Tuttle, Erick",,"Lacy, Steve",
ISCA_17_001,"Tuttle, Erick",,"Laudon, James",
ISCA_17_001,"Tuttle, Erick",,"Law, James",
ISCA_17_001,"Tuttle, Erick",,"Le, Diemthu",
ISCA_17_001,"Tuttle, Erick",,"Leary, Chris",
ISCA_17_001,"Tuttle, Erick",,"Liu, Zhuyuan",
ISCA_17_001,"Tuttle, Erick",,"Lucke, Kyle",
ISCA_17_001,"Tuttle, Erick",,"Lundin, Alan",
ISCA_17_001,"Tuttle, Erick",,"Mackean, Gordon",
ISCA_17_001,"Tuttle, Erick",,"Maggiore, Adriana",
ISCA_17_001,"Tuttle, Erick",,"Mahony, Maire",
ISCA_17_001,"Tuttle, Erick",,"Miller, Kieran",
ISCA_17_001,"Tuttle, Erick",,"Nagarajan, Rahul",
ISCA_17_001,"Tuttle, Erick",,"Narayanaswami, Ravi",
ISCA_17_001,"Tuttle, Erick",,"Ni, Ray",
ISCA_17_001,"Tuttle, Erick",,"Nix, Kathy",
ISCA_17_001,"Tuttle, Erick",,"Norrie, Thomas",
ISCA_17_001,"Tuttle, Erick",,"Omernick, Mark",
ISCA_17_001,"Tuttle, Erick",,"Penukonda, Narayana",
ISCA_17_001,"Tuttle, Erick",,"Phelps, Andy",
ISCA_17_001,"Tuttle, Erick",,"Ross, Jonathan",
ISCA_17_001,"Tuttle, Erick",,"Ross, Matt",
ISCA_17_001,"Tuttle, Erick",,"Salek, Amir",@google.com
ISCA_17_001,"Tuttle, Erick",,"Samadiani, Emad",
ISCA_17_001,"Tuttle, Erick",,"Severn, Chris",
ISCA_17_001,"Tuttle, Erick",,"Sizikov, Gregory",
ISCA_17_001,"Tuttle, Erick",,"Snelham, Matthew",
ISCA_17_001,"Tuttle, Erick",,"Souter, Jed",
ISCA_17_001,"Tuttle, Erick",,"Steinberg, Dan",
ISCA_17_001,"Tuttle, Erick",,"Swing, Andy",
ISCA_17_001,"Tuttle, Erick",,"Tan, Mercedes",
ISCA_17_001,"Tuttle, Erick",,"Thorson, Gregory",
ISCA_17_001,"Tuttle, Erick",,"Tian, Bo",
ISCA_17_001,"Tuttle, Erick",,"Toma, Horia",
ISCA_17_001,"Tuttle, Erick",,"Vasudevan, Vijay",@cs.cmu.edu
ISCA_17_001,"Tuttle, Erick",,"Walter, Richard",
ISCA_17_001,"Tuttle, Erick",,"Wang, Walter",
ISCA_17_001,"Tuttle, Erick",,"Wilcox, Eric",@dri.edu
ISCA_17_001,"Tuttle, Erick",,"Yoon, Doe Hyun",@google.com
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Jouppi, Norman P.",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Young, Cliff",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Patil, Nishant",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Patterson, David",@cs.berkeley.edu
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Agrawal, Gaurav",@google.com
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Bajwa, Raminder",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Bates, Sarah",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Bhatia, Suresh",@uq.edu.au
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Boden, Nan",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Borchers, Al",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Boyle, Rick",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Cantin, Pierre-Luc",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Chao, Clifford",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Clark, Chris",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Coriell, Jeremy",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Daley, Mike",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Dau, Matt",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Dean, Jeffrey",@google.com
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Gelb, Ben",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Ghaemmaghami, Tara Vazir",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Gottipati, Rajendra",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Gulland, William",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Hagmann, Robert",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Ho, C. Richard",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Hogberg, Doug",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Hu, John",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Hundt, Robert",@google.com
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Hurt, Dan",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Ibarz, Julian",@google.com
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Jaffey, Aaron",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Jaworski, Alek",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Kaplan, Alexander",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Khaitan, Harshit",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Killebrew, Daniel",
ISCA_17_001,"Vasudevan, Vijay",@cs.cmu.edu,"Koch, Andy",
